x,acc_reward
0,22.974139349669983
1,20.2630888263225
2,20.2630888263225
3,20.2630888263225
4,20.2630888263225
5,23.02373134035128
6,20.2630888263225
7,20.2630888263225
8,20.2630888263225
9,19.64805407822266
10,20.2630888263225
11,20.2630888263225
12,24.13720016641812
13,20.2630888263225
14,18.1542790626087
15,20.2630888263225
16,20.2630888263225
17,20.2630888263225
18,20.85011451448483
19,20.2630888263225
20,20.2630888263225
21,20.2630888263225
22,20.2630888263225
23,20.2630888263225
24,20.2630888263225
25,21.54940095988467
26,17.710998980719307
27,18.080360783855635
28,18.180516233388275
29,20.20976063631663
30,19.727669631098383
31,19.769260411157198
32,20.2630888263225
33,16.455936627209102
34,24.911477475842037
35,19.455262273119985
36,20.2630888263225
37,22.18051255662382
38,20.2630888263225
39,20.2630888263225
40,16.345681967463403
41,14.680043703980543
42,20.2630888263225
43,17.573945248864508
44,18.876029139731113
45,15.601831223277154
46,20.2630888263225
47,20.2630888263225
48,20.2630888263225
49,18.086839547350507
50,24.50673221709313
51,18.754238093868874
52,29.599906199914095
53,20.2630888263225
54,20.2630888263225
55,20.2630888263225
56,20.2630888263225
57,16.317499914819148
58,20.2630888263225
59,16.8482828672133
60,26.580947124511752
61,16.34494699717292
62,20.2630888263225
63,20.2630888263225
64,22.116762203534954
65,20.2630888263225
66,20.2630888263225
67,14.949186125753746
68,14.338956344762657
69,20.767818492992994
70,25.870683991465445
71,17.811715198527605
72,20.786033084943767
73,20.2630888263225
74,22.433416588453106
75,19.78630140255325
76,15.329371741383412
77,20.2630888263225
78,22.111011463559493
79,18.121933880343157
80,20.2630888263225
81,16.973844003125496
82,20.102840307252492
83,20.2630888263225
84,18.460413080310893
85,20.2630888263225
86,20.2630888263225
87,13.234539410459071
88,20.2630888263225
89,19.260499311414055
90,20.2630888263225
91,21.00377366162071
92,20.12168303955196
93,21.392739340173705
94,17.46066645853649
95,23.85543328956662
96,20.2630888263225
97,26.021558866013873
98,20.2630888263225
99,20.2630888263225
100,23.429742771415125
101,20.2630888263225
102,20.2630888263225
103,20.2630888263225
104,20.2630888263225
105,23.494850652488466
106,25.738671965060703
107,20.2630888263225
108,23.308973633316388
109,22.79552604680817
110,20.2630888263225
111,20.2630888263225
112,20.2630888263225
113,20.2630888263225
114,27.11183144975901
115,20.2630888263225
116,20.2630888263225
117,20.13481802482238
118,16.39606946736263
119,17.761105301177167
120,13.191215516532141
121,18.756652836026337
122,20.2630888263225
123,20.2630888263225
124,20.2630888263225
125,16.72643262368003
126,29.965144568773667
127,20.2630888263225
128,20.2630888263225
129,20.2630888263225
130,17.786689316599617
131,20.2630888263225
132,23.17382568886717
133,16.61778247068451
134,20.2630888263225
135,15.104087325177673
136,26.744500983971154
137,17.059668702579003
138,17.059668702579003
139,18.64277677121393
140,18.91390048502737
141,20.2630888263225
142,20.724858844199158
143,20.2630888263225
144,20.2630888263225
145,20.2630888263225
146,18.058205833274023
147,20.2630888263225
148,35.09550755491147
149,20.2630888263225
150,20.2630888263225
151,21.30092365706044
152,20.2630888263225
153,20.2630888263225
154,20.2630888263225
155,20.2630888263225
156,14.87238719813052
157,22.509092892315657
158,21.661444703585545
159,22.358493276395237
160,19.65703579318607
161,18.121933880343157
162,23.58704386424664
163,20.2630888263225
164,20.2630888263225
165,20.42631073963251
166,22.31148173187394
167,20.2630888263225
168,22.256641492376712
169,20.2630888263225
170,20.2630888263225
171,18.41513993165021
172,20.2630888263225
173,17.11770690595495
174,20.2630888263225
175,20.2630888263225
176,16.807259281730868
177,19.85102876773842
178,16.531298903659355
179,20.2630888263225
180,20.2630888263225
181,24.273905350966718
182,22.604780136799373
183,15.692843753477412
184,20.2630888263225
185,20.2630888263225
186,20.372499294737775
187,20.2630888263225
188,22.948315559959173
189,20.2630888263225
190,17.762199296977712
191,28.74743310435989
192,16.067339797391597
193,33.90883631042008
194,29.036476938191967
195,15.815095819000573
196,20.2630888263225
197,15.97481304155631
198,20.845496657551568
199,20.2630888263225
200,20.2630888263225
201,17.761105301177167
202,20.2630888263225
203,17.089682071434844
204,20.2630888263225
205,25.112700680677968
206,20.2630888263225
207,21.947984330059953
208,20.2630888263225
209,23.72166956806301
210,26.25535617645932
211,17.504705831839733
212,20.2630888263225
213,20.191223381291742
214,22.432011100836363
215,22.746137475745986
216,20.2630888263225
217,19.76743349979747
218,17.811715198527605
219,18.398282200680185
220,20.2630888263225
221,28.40638587687055
222,25.624389588465945
223,23.143418101582405
224,20.2630888263225
225,15.127993747923675
226,20.2630888263225
227,19.841466122671513
228,17.934510451482595
229,20.2630888263225
230,20.2630888263225
231,22.28603168636374
232,20.2630888263225
233,16.986661511933203
234,20.385106013982345
235,14.819664957642885
236,16.915504135315352
237,20.2630888263225
238,14.877723236403755
239,20.2630888263225
240,24.10346390464888
241,19.47064939196642
242,16.686621468378462
243,16.945205714410722
244,20.2630888263225
245,20.2630888263225
246,20.2630888263225
247,20.2630888263225
248,20.2630888263225
249,20.2630888263225
250,20.2630888263225
251,24.669257174611083
252,17.612277077643146
253,20.2630888263225
254,19.324796580043323
255,17.08057097528553
256,19.256364144195118
257,18.357323361426996
258,20.2630888263225
259,20.2630888263225
260,18.288890088490696
261,20.2630888263225
262,20.2630888263225
263,15.810397590309583
264,20.2630888263225
265,20.09141986748719
266,20.2630888263225
267,20.2630888263225
268,24.88948355520996
269,20.945277138018355
270,26.002913618419036
271,14.863284010510249
272,20.2630888263225
273,16.203727831790307
274,21.57910309194156
275,18.496160035090625
276,20.53787767913402
277,19.733031207163208
278,20.2630888263225
279,15.516143771221376
280,20.2630888263225
281,22.622705328908296
282,24.380637243233025
283,20.2630888263225
284,20.2630888263225
285,20.2630888263225
286,19.982996596928835
287,21.662200763525384
288,20.2630888263225
289,20.2630888263225
290,17.373940213799838
291,23.184085619906615
292,21.97161954962815
293,20.2630888263225
294,20.2630888263225
295,24.606823554765406
296,19.206167846328167
297,20.2630888263225
298,20.2630888263225
299,23.36010132746474
300,20.2630888263225
301,19.061624190796273
302,20.773227818001253
303,20.2630888263225
304,20.2630888263225
305,20.2630888263225
306,20.2630888263225
307,17.515509999221567
308,21.75809463064228
309,19.66021775186549
310,20.767818492992994
311,17.281564463805125
312,21.39527627397583
313,21.01449186356393
314,24.360981429008326
315,19.766307332429097
316,17.710998980719307
317,20.2630888263225
318,22.740715812713187
319,20.2630888263225
320,20.2630888263225
321,20.913242016407
322,18.676843987145666
323,18.113123576297404
324,20.2630888263225
325,20.2630888263225
326,17.91446601889805
327,17.399128924996127
328,20.2630888263225
329,13.969536011168755
330,20.2630888263225
331,20.2630888263225
332,25.069364598186255
333,23.408980828930662
334,20.2630888263225
335,20.2630888263225
336,25.16781321744832
337,20.2630888263225
338,13.246341008873264
339,20.2630888263225
340,20.2630888263225
341,33.94887979540115
342,20.15696307066717
343,18.87399694332107
344,20.2630888263225
345,20.2630888263225
346,20.2630888263225
347,17.47709342279358
348,18.01929254352883
349,13.136638532004469
350,20.2630888263225
351,20.2630888263225
352,22.8360498150348
353,20.2630888263225
354,20.2630888263225
355,20.2630888263225
356,20.2630888263225
357,20.2630888263225
358,20.2630888263225
359,20.2630888263225
360,23.9096524300181
361,14.153782568866147
362,20.2630888263225
363,23.41434860335655
364,16.647206440690777
365,20.2630888263225
366,20.2630888263225
367,22.509092892315657
368,20.2630888263225
369,19.585688356250266
370,17.76662325319975
371,19.562910691633302
372,16.12637947639148
373,20.2630888263225
374,20.2630888263225
375,16.973844003125496
376,23.703694900094025
377,24.222556627299298
378,20.2630888263225
379,25.626464041963974
380,17.799621675735583
381,19.264283718629738
382,20.2630888263225
383,22.33472849404651
384,19.613846950729908
385,20.2630888263225
386,20.2630888263225
387,17.898411238435447
388,22.343113032221996
389,17.174726206065188
390,20.2630888263225
391,20.44207546645994
392,20.313301286091896
393,20.2630888263225
394,18.033861630773668
395,25.066940943415105
396,20.2630888263225
397,23.45852028761065
398,17.94476646939469
399,20.2630888263225
400,18.1542790626087
401,15.810397590309583
402,21.71685611649837
403,20.2630888263225
404,20.2630888263225
405,24.921359771694448
406,23.955658630022466
407,22.609859148844247
408,20.2630888263225
409,20.2630888263225
410,20.2630888263225
411,20.2630888263225
412,27.19466622717218
413,22.07390464082329
414,24.04866934845671
415,20.2630888263225
416,22.04908526785318
417,20.2630888263225
418,19.791282919654023
419,18.954205063995072
420,20.24583966720838
421,19.07756553232407
422,21.67636014358429
423,21.708331892439148
424,17.844932366192534
425,22.599485326663185
426,24.10469853248631
427,20.2630888263225
428,20.584465709091365
429,20.2630888263225
430,22.170385107396527
431,18.319086008722806
432,20.4818152943588
433,20.2630888263225
434,20.2630888263225
435,18.528705405150166
436,20.2630888263225
437,19.191379749661206
438,20.2630888263225
439,20.2630888263225
440,20.2630888263225
441,19.704809006166904
442,20.2630888263225
443,20.2630888263225
444,17.001603670874093
445,17.49176173921095
446,20.2630888263225
447,22.89903683605565
448,19.191379749661206
449,25.914352653298035
450,20.2630888263225
451,20.2630888263225
452,21.422993684096024
453,18.994914710715655
454,14.728676755707468
455,22.970828335807077
456,24.061651322972647
457,16.569549041233557
458,15.688626681788364
459,15.479996164238122
460,7.454848262410643
461,12.59558964193323
462,14.52901102682906
463,17.377394345044515
464,17.377394345044515
465,21.524838877692588
466,13.06815173631328
467,12.123796643338167
468,12.123796643338167
469,12.205435622807272
470,16.869913460308737
471,12.123796643338167
472,12.123796643338167
473,16.22064053400668
474,7.8568841572715415
475,15.578899914433892
476,15.315244437678823
477,18.479738904811036
478,18.45195239929893
479,12.123796643338167
480,12.123796643338167
481,16.869913460308737
482,12.660927332597574
483,16.89843980555291
484,18.45195239929893
485,18.45195239929893
486,18.45195239929893
487,13.922474634789992
488,14.012506829288393
489,22.79214602025412
490,20.904351992272595
491,12.003162851145673
492,11.652983357692717
493,10.231443579981429
494,8.374322559219596
495,14.268481880812743
496,16.29189325628316
497,16.869913460308737
498,22.16074139192618
499,18.325155715596484
500,12.083585379274004
501,14.249641953937703
502,8.45848590015647
503,12.381265668859031
504,15.13003017109986
505,12.123796643338167
506,12.123796643338167
507,12.123796643338167
508,12.123796643338167
509,14.948367702388225
510,12.123796643338167
511,11.279422559407335
512,16.55276308065212
513,12.123796643338167
514,12.123796643338167
515,17.883867644159086
516,7.344891258169587
517,8.964998538227437
518,8.45848590015647
519,9.680256147883702
520,10.902026395610934
521,12.123796643338167
522,12.123796643338167
523,18.509509536005368
524,12.123796643338167
525,14.05291762272032
526,12.123796643338167
527,10.828078279037555
528,10.235680184317284
529,8.45848590015647
530,11.106740233920064
531,17.841291210282506
532,12.123796643338167
533,12.123796643338167
534,22.15664405151957
535,11.331725691654471
536,12.123796643338167
537,15.921587369164211
538,15.285131198072667
539,10.776445993942026
540,18.226492364798407
541,18.193896931229858
542,24.797507167975485
543,13.945685621505094
544,13.945685621505094
545,13.945685621505094
546,15.07225231595355
547,11.93222109637621
548,12.123796643338167
549,17.730548124637114
550,14.39415970854029
551,8.45848590015647
552,12.504827206933761
553,8.45848590015647
554,8.45848590015647
555,8.45848590015647
556,13.827802339891054
557,16.231963159570743
558,13.945685621505094
559,17.693869664605085
560,16.02700768082524
561,13.945685621505094
562,13.945685621505094
563,17.852482979455257
564,9.881319482100727
565,11.304153064044984
566,7.154275951139927
567,7.344891258169587
568,9.680256147883702
569,7.520457965103712
570,13.899102007574713
571,15.603324694894498
572,7.8866399790674935
573,7.8866399790674935
574,13.808427671087841
575,11.304153064044984
576,11.713974853691575
577,11.850582116907106
578,12.123796643338167
579,18.76859741173794
580,18.167801478871052
581,12.123796643338167
582,9.680256147883702
583,10.782588948557517
584,8.45848590015647
585,22.26576667360936
586,8.45848590015647
587,12.169976404334625
588,16.375422673029863
589,8.45848590015647
590,9.930154053031119
591,12.929386831844804
592,8.45848590015647
593,9.048464157288896
594,13.303173439661775
595,8.45848590015647
596,12.301911069275796
597,17.111256414067448
598,12.083585379274004
599,9.680256147883702
600,19.739028215785055
601,17.206325556681048
602,13.537668988982247
603,21.593168470787997
604,12.908299261085205
605,6.7880939371761455
606,12.262295692737155
607,10.551674189609018
608,7.8866399790674935
609,22.143841863681235
610,8.105591684955703
611,7.8866399790674935
612,10.510096046958402
613,7.8866399790674935
614,14.038145889266517
615,8.599721443471788
616,7.8866399790674935
617,8.200286357402735
618,12.344405561244017
619,11.559591056595742
620,8.45848590015647
621,14.542276082752968
622,15.517757414818183
623,5.447572986918986
624,7.454848262410643
625,8.45848590015647
626,8.45848590015647
627,8.45848590015647
628,12.78502731433691
629,16.443455565068426
630,20.926696155369047
631,12.123796643338167
632,13.175601900994764
633,7.901688579163029
634,8.82450240983597
635,8.526450241832654
636,7.711073272133369
637,7.901688579163029
638,8.45848590015647
639,8.45848590015647
640,7.344891258169587
641,6.7880939371761455
642,15.73323509544727
643,11.094128493527782
644,16.545227297220038
645,7.344891258169587
646,6.7880939371761455
647,23.551481189179214
648,6.7880939371761455
649,7.344891258169587
650,9.025811007393324
651,11.304153064044984
652,7.8866399790674935
653,7.8866399790674935
654,7.8866399790674935
655,7.901688579163029
656,16.296156451977797
657,12.123796643338167
658,8.45848590015647
659,8.45848590015647
660,11.544993984042863
661,8.45848590015647
662,8.45848590015647
663,10.731874440542272
664,18.275091870217608
665,14.705492742030627
666,8.45848590015647
667,8.45848590015647
668,18.530358048587686
669,12.034806634712671
670,8.45848590015647
671,8.45848590015647
672,8.45848590015647
673,8.45848590015647
674,8.45848590015647
675,8.45848590015647
676,8.45848590015647
677,6.451210624664814
678,8.45848590015647
679,11.19336548238965
680,8.45848590015647
681,10.150166707991403
682,25.55024025925588
683,15.9291449473811
684,8.45848590015647
685,8.45848590015647
686,6.874906894263749
687,5.447572986918986
688,10.63182145469739
689,6.451210624664814
690,8.45848590015647
691,9.444911163798864
692,12.85308000451002
693,9.444911163798864
694,8.45848590015647
695,8.45848590015647
696,14.33933997052495
697,8.45848590015647
698,8.45848590015647
699,8.45848590015647
700,13.61595467489613
701,9.444911163798864
702,11.41776169108365
703,23.47054797810173
704,19.684757253680043
705,21.110442952204842
706,8.45848590015647
707,12.258190254806864
708,8.45848590015647
709,10.431336427441257
710,14.013504748080903
711,11.41776169108365
712,9.444911163798864
713,8.45848590015647
714,11.696671472673879
715,11.41776169108365
716,11.41776169108365
717,9.930154053031119
718,8.45848590015647
719,9.845183323605605
720,8.45848590015647
721,5.447572986918986
722,5.447572986918986
723,21.804834141381747
724,13.941500754493253
725,10.910952526435718
726,9.444911163798864
727,10.038603221636953
728,22.315365772397787
729,13.066979020812568
730,16.42774983738323
731,11.41776169108365
732,11.41776169108365
733,12.649618235702663
734,12.033689963393156
735,11.41776169108365
736,22.80874931359608
737,17.576810134617084
738,18.18805375228533
739,19.27783331187477
740,19.0803422274075
741,23.500426606563522
742,19.874037452064012
743,11.41776169108365
744,10.959706226360902
745,8.45848590015647
746,7.901688579163029
747,6.7880939371761455
748,9.402754079968304
749,15.098765550178804
750,11.957830406726533
751,11.421750950665501
752,16.69137723333522
753,7.8866399790674935
754,7.8866399790674935
755,10.645850437925281
756,10.645850437925281
757,16.92188611709536
758,18.827511608932404
759,16.92188611709536
760,15.97577982084763
761,19.8637909863681
762,10.72532745866711
763,10.090490855781953
764,7.399766345960985
765,16.142085286325976
766,5.447572986918986
767,5.447572986918986
768,12.497026653729746
769,8.45848590015647
770,12.776066663513014
771,11.597266205136469
772,9.444911163798864
773,20.031397457855736
774,14.271050612819002
775,19.35123237591005
776,17.937025330441354
777,11.723603309009837
778,14.105720541247614
779,11.220138152532016
780,9.956047823210834
781,9.726113618306018
782,15.48479824156039
783,17.576810134617084
784,20.749387602458476
785,17.848240251656076
786,11.16045794003086
787,16.19354957940609
788,10.06083943610837
789,13.392786348503696
790,11.290254347401158
791,22.789319876795766
792,28.9624424266363
793,17.529512273047743
794,10.967628464921022
795,7.344891258169587
796,9.871020423046547
797,11.922834262254373
798,5.447572986918986
799,7.027050815733719
800,5.447572986918986
801,9.309481618792972
802,9.887456263265003
803,22.70407014832463
804,19.71543464554082
805,22.025789159344246
806,12.301911069275796
807,8.914776786916365
808,8.533546172857049
809,7.8866399790674935
810,9.512988132928609
811,7.8866399790674935
812,7.8866399790674935
813,7.8866399790674935
814,8.077255286097154
815,8.914776786916365
816,12.119483858820166
817,17.76226886533083
818,16.558737265884602
819,17.576810134617084
820,16.561091413504727
821,14.723929282601091
822,9.255968369454775
823,8.45848590015647
824,8.45848590015647
825,18.444070487173235
826,7.8866399790674935
827,9.540139845916244
828,6.341253620423758
829,8.469988607400115
830,5.447572986918986
831,13.522039865411818
832,7.454848262410643
833,8.45848590015647
834,8.45848590015647
835,17.90163863915239
836,15.000044659383638
837,8.45848590015647
838,15.087622827770781
839,7.454848262410643
840,5.447572986918986
841,8.154241934707391
842,9.42418010629416
843,5.447572986918986
844,10.181054609877965
845,5.447572986918986
