x,acc_reward
0,0.21551724137931036
1,0.27155172413793105
2,0.27155172413793105
3,0.27155172413793105
4,0.27155172413793105
5,0.2528735632183909
6,0.27155172413793105
7,0.27155172413793105
8,0.27155172413793105
9,0.2902298850574712
10,0.27155172413793105
11,0.27155172413793105
12,0.260344827586207
13,0.27155172413793105
14,0.3556034482758621
15,0.27155172413793105
16,0.27155172413793105
17,0.27155172413793105
18,0.27155172413793105
19,0.27155172413793105
20,0.27155172413793105
21,0.27155172413793105
22,0.27155172413793105
23,0.27155172413793105
24,0.27155172413793105
25,0.27155172413793105
26,0.36494252873563227
27,0.38362068965517243
28,0.36494252873563227
29,0.27155172413793105
30,0.36494252873563227
31,0.2902298850574712
32,0.27155172413793105
33,0.4022988505747126
34,0.17816091954022995
35,0.32758620689655177
36,0.27155172413793105
37,0.21551724137931036
38,0.27155172413793105
39,0.27155172413793105
40,0.4022988505747126
41,0.5143678160919539
42,0.27155172413793105
43,0.4022988505747126
44,0.36494252873563227
45,0.47701149425287365
46,0.27155172413793105
47,0.27155172413793105
48,0.27155172413793105
49,0.3948275862068965
50,0.19310344827586207
51,0.32758620689655177
52,0.1258620689655173
53,0.27155172413793105
54,0.27155172413793105
55,0.27155172413793105
56,0.27155172413793105
57,0.4396551724137931
58,0.27155172413793105
59,0.4396551724137931
60,0.12382445141065831
61,0.4396551724137931
62,0.27155172413793105
63,0.27155172413793105
64,0.27155172413793105
65,0.27155172413793105
66,0.27155172413793105
67,0.4956896551724138
68,0.4956896551724138
69,0.24353448275862072
70,0.1521739130434783
71,0.36494252873563227
72,0.32758620689655177
73,0.27155172413793105
74,0.24353448275862072
75,0.32758620689655177
76,0.47701149425287365
77,0.27155172413793105
78,0.2995689655172414
79,0.3556034482758621
80,0.27155172413793105
81,0.4022988505747126
82,0.2995689655172414
83,0.27155172413793105
84,0.3556034482758621
85,0.27155172413793105
86,0.27155172413793105
87,0.5517241379310345
88,0.27155172413793105
89,0.32758620689655177
