x,acc_reward
865,140.0
866,116.66666666666667
867,154.0
868,172.66666666666666
869,168.0
870,182.0
871,168.0
872,210.0
873,168.0
874,210.0
875,178.5
876,210.0
877,189.0
878,210.0
879,154.0
880,210.0
881,178.5
882,210.0
883,200.66666666666666
884,210.0
885,210.0
886,210.0
887,210.0
888,210.0
889,210.0
890,210.0
891,168.0
892,164.5
893,182.0
894,168.0
895,136.5
896,154.0
897,172.66666666666666
898,154.0
899,154.0
900,154.0
901,137.2
902,164.5
903,182.0
904,186.66666666666666
905,158.66666666666666
906,177.33333333333334
907,177.33333333333334
908,168.0
909,186.66666666666666
910,168.0
911,205.33333333333334
912,185.5
913,154.0
914,196.0
915,172.66666666666666
916,210.0
917,210.0
918,205.33333333333334
919,186.66666666666666
920,177.33333333333334
921,196.0
922,168.0
923,168.0
924,196.0
925,196.0
926,196.0
927,186.66666666666666
928,182.0
929,150.5
930,182.0
931,182.0
932,178.5
933,191.33333333333334
934,196.0
935,196.0
936,205.33333333333334
937,154.0
938,200.66666666666666
939,182.0
940,210.0
941,210.0
942,210.0
943,210.0
944,150.5
945,189.0
946,196.0
947,196.0
948,162.4
949,196.0
950,196.0
951,196.0
952,196.0
953,196.0
954,196.0
955,178.5
956,175.0
957,196.0
958,147.0
959,196.0
960,196.0
961,196.0
962,172.66666666666666
963,196.0
964,172.66666666666666
965,200.66666666666666
966,210.0
967,178.5
968,196.0
969,196.0
970,196.0
971,196.0
972,186.66666666666666
973,182.0
974,154.0
975,182.0
976,182.0
977,182.0
978,182.0
979,182.0
980,150.5
981,182.0
982,182.0
983,154.0
984,196.0
985,196.0
986,196.0
987,210.0
988,210.0
989,210.0
990,210.0
991,210.0
992,210.0
993,210.0
994,191.33333333333334
995,210.0
996,210.0
997,210.0
998,210.0
999,185.5
